month,long,lat,type
2019-03,0.151566,51.556635,Anti-social behaviour
2019-03,0.154557,51.556446,Anti-social behaviour
2019-03,0.149866,51.560363,Anti-social behaviour
2019-03,0.15412,51.561849,Anti-social behaviour
2019-03,0.15412,51.561849,Anti-social behaviour
2019-03,0.152087,51.560349,Anti-social behaviour
2019-03,0.15412,51.561849,Anti-social behaviour
2019-03,0.152087,51.560349,Anti-social behaviour
2019-03,0.152026,51.553847999999995,Anti-social behaviour
2019-03,0.154301,51.553771000000005,Anti-social behaviour
2019-03,0.153375,51.556449,Anti-social behaviour
2019-03,0.15962199999999999,51.556155,Anti-social behaviour
2019-03,0.15721300000000002,51.553734999999996,Anti-social behaviour
2019-03,0.15823199999999998,51.553923,Anti-social behaviour
2019-03,0.15721300000000002,51.553734999999996,Anti-social behaviour
2019-03,0.142148,51.552392,Anti-social behaviour
2019-03,0.141981,51.551289000000004,Anti-social behaviour
2019-03,0.14610499999999998,51.552482,Anti-social behaviour
2019-03,0.139408,51.553027,Anti-social behaviour
2019-03,0.139408,51.553027,Anti-social behaviour
2019-03,0.14496099999999998,51.552701,Anti-social behaviour
2019-03,0.134015,51.553996999999995,Anti-social behaviour
2019-03,0.131392,51.55373,Anti-social behaviour
2019-03,0.131798,51.551322,Anti-social behaviour
2019-03,0.132573,51.548753999999995,Anti-social behaviour
2019-03,0.134156,51.550838,Anti-social behaviour
2019-03,0.134156,51.550838,Anti-social behaviour
2019-03,0.139349,51.548379,Anti-social behaviour
2019-03,0.139349,51.548379,Anti-social behaviour
2019-03,0.143028,51.555155,Anti-social behaviour
2019-03,0.14175,51.554972,Anti-social behaviour
2019-03,0.138531,51.554320000000004,Anti-social behaviour
2019-03,0.13619,51.553005,Anti-social behaviour
2019-03,0.13619,51.553005,Anti-social behaviour
2019-03,0.13619,51.553005,Anti-social behaviour
2019-03,0.137758,51.555673999999996,Anti-social behaviour
2019-03,0.143028,51.555155,Anti-social behaviour
2019-03,0.12892,51.553622,Anti-social behaviour
2019-03,0.125469,51.553559,Anti-social behaviour
2019-03,0.12892,51.553622,Anti-social behaviour
2019-03,0.114797,51.553616999999996,Anti-social behaviour
2019-03,0.115435,51.556798,Anti-social behaviour
2019-03,0.120094,51.553369000000004,Anti-social behaviour
2019-03,0.11272599999999999,51.549706,Anti-social behaviour
2019-03,0.11348699999999999,51.552741,Anti-social behaviour
2019-03,0.11749200000000001,51.552013,Anti-social behaviour
2019-03,0.11923800000000001,51.548924,Anti-social behaviour
2019-03,0.126147,51.547683,Anti-social behaviour
2019-03,0.127418,51.549566999999996,Anti-social behaviour
2019-03,0.12733699999999998,51.549991,Anti-social behaviour
2019-03,0.157273,51.543725,Anti-social behaviour
2019-03,0.148568,51.549649,Anti-social behaviour
2019-03,0.148568,51.549649,Anti-social behaviour
2019-03,0.148568,51.549649,Anti-social behaviour
2019-03,0.14943900000000002,51.547942,Anti-social behaviour
2019-03,0.148568,51.549649,Anti-social behaviour
2019-03,0.145765,51.549556,Anti-social behaviour
2019-03,0.149606,51.545970000000004,Anti-social behaviour
2019-03,0.156461,51.545763,Anti-social behaviour
2019-03,0.13880499999999998,51.547867,Anti-social behaviour
2019-03,0.141726,51.547103,Anti-social behaviour
2019-03,0.13952799999999999,51.547584,Anti-social behaviour
2019-03,0.141333,51.547938,Anti-social behaviour
2019-03,0.141726,51.547103,Anti-social behaviour
2019-03,0.162661,51.545406,Anti-social behaviour
2019-03,0.165546,51.54511,Anti-social behaviour
2019-03,0.163607,51.544993,Anti-social behaviour
2019-03,0.170619,51.539891,Anti-social behaviour
2019-03,0.174585,51.542002000000004,Anti-social behaviour
2019-03,0.17569400000000002,51.541379,Anti-social behaviour
2019-03,0.16350399999999998,51.541901,Anti-social behaviour
2019-03,0.170426,51.543105,Anti-social behaviour
2019-03,0.16350399999999998,51.541901,Anti-social behaviour
2019-03,0.170426,51.543105,Anti-social behaviour
2019-03,0.10561400000000001,51.547181,Anti-social behaviour
2019-03,0.10561400000000001,51.547181,Anti-social behaviour
2019-03,0.10906199999999999,51.546877,Anti-social behaviour
2019-03,0.10561400000000001,51.547181,Anti-social behaviour
2019-03,0.104485,51.547094,Anti-social behaviour
2019-03,0.104485,51.547094,Anti-social behaviour
2019-03,0.10101,51.548361,Anti-social behaviour
2019-03,0.101482,51.542642,Anti-social behaviour
2019-03,0.093271,51.544426,Anti-social behaviour
2019-03,0.093271,51.544426,Anti-social behaviour
2019-03,0.097057,51.541759000000006,Anti-social behaviour
2019-03,0.093271,51.544426,Anti-social behaviour
2019-03,0.097057,51.541759000000006,Anti-social behaviour
2019-03,0.103907,51.540504,Anti-social behaviour
2019-03,0.09858,51.539763,Anti-social behaviour
2019-03,0.09858,51.539763,Anti-social behaviour
2019-03,0.124905,51.538659,Anti-social behaviour
2019-03,0.124905,51.538659,Anti-social behaviour
2019-03,0.123578,51.535554,Anti-social behaviour
2019-03,0.12747,51.536769,Anti-social behaviour
2019-03,0.122177,51.536433,Anti-social behaviour
2019-03,0.117069,51.547245000000004,Anti-social behaviour
2019-03,0.11656500000000002,51.546013,Anti-social behaviour
2019-03,0.116507,51.544144,Anti-social behaviour
2019-03,0.112526,51.547552,Anti-social behaviour
2019-03,0.118077,51.545653,Anti-social behaviour
2019-03,0.118077,51.545653,Anti-social behaviour
2019-03,0.118077,51.545653,Anti-social behaviour
2019-03,0.129011,51.541049,Anti-social behaviour
2019-03,0.125117,51.542279,Anti-social behaviour
2019-03,0.129011,51.541049,Anti-social behaviour
2019-03,0.129011,51.541049,Anti-social behaviour
2019-03,0.129011,51.541049,Anti-social behaviour
2019-03,0.129011,51.541049,Anti-social behaviour
2019-03,0.12018800000000002,51.542035999999996,Anti-social behaviour
2019-03,0.148862,51.542421999999995,Anti-social behaviour
2019-03,0.14516199999999999,51.54472,Anti-social behaviour
2019-03,0.15156,51.544297,Anti-social behaviour
2019-03,0.15156,51.544297,Anti-social behaviour
2019-03,0.144379,51.546165,Anti-social behaviour
2019-03,0.141782,51.543378999999995,Anti-social behaviour
2019-03,0.139622,51.541287,Anti-social behaviour
2019-03,0.13925099999999999,51.545377,Anti-social behaviour
2019-03,0.144379,51.546165,Anti-social behaviour
2019-03,0.145297,51.534088,Anti-social behaviour
2019-03,0.14110599999999998,51.538203,Anti-social behaviour
2019-03,0.139486,51.538385,Anti-social behaviour
2019-03,0.145788,51.539007,Anti-social behaviour
2019-03,0.144593,51.540890999999995,Anti-social behaviour
2019-03,0.144593,51.540890999999995,Anti-social behaviour
2019-03,0.151355,51.535362,Anti-social behaviour
2019-03,0.168761,51.5372,Anti-social behaviour
2019-03,0.170077,51.536681,Anti-social behaviour
2019-03,0.16678800000000002,51.537569,Anti-social behaviour
2019-03,0.163177,51.540181,Anti-social behaviour
2019-03,0.155469,51.539109,Anti-social behaviour
2019-03,0.148729,51.540842,Anti-social behaviour
2019-03,0.148729,51.540842,Anti-social behaviour
2019-03,0.148729,51.540842,Anti-social behaviour
2019-03,0.148729,51.540842,Anti-social behaviour
2019-03,0.148729,51.540842,Anti-social behaviour
2019-03,0.158828,51.541529,Anti-social behaviour
2019-03,0.161627,51.540946999999996,Anti-social behaviour
2019-03,0.15728699999999998,51.540361,Anti-social behaviour
2019-03,0.15984600000000002,51.538965000000005,Anti-social behaviour
2019-03,0.08000800000000001,51.540759,Anti-social behaviour
2019-03,0.08057,51.540119,Anti-social behaviour
2019-03,0.076901,51.539033,Anti-social behaviour
2019-03,0.08057,51.540119,Anti-social behaviour
2019-03,0.08057,51.540119,Anti-social behaviour
2019-03,0.08057,51.540119,Anti-social behaviour
2019-03,0.08057,51.540119,Anti-social behaviour
2019-03,0.08057,51.540119,Anti-social behaviour
2019-03,0.08057,51.540119,Anti-social behaviour
2019-03,0.075407,51.539159000000005,Anti-social behaviour
2019-03,0.08000800000000001,51.540759,Anti-social behaviour
2019-03,0.08057,51.540119,Anti-social behaviour
2019-03,0.08000800000000001,51.540759,Anti-social behaviour
2019-03,0.08000800000000001,51.540759,Anti-social behaviour
2019-03,0.07241,51.537611,Anti-social behaviour
2019-03,0.071603,51.541762,Anti-social behaviour
2019-03,0.071603,51.541762,Anti-social behaviour
2019-03,0.071603,51.541762,Anti-social behaviour
2019-03,0.07241,51.537611,Anti-social behaviour
2019-03,0.06780900000000001,51.53887,Anti-social behaviour
2019-03,0.07256599999999999,51.540108000000004,Anti-social behaviour
2019-03,0.06780900000000001,51.53887,Anti-social behaviour
2019-03,0.069564,51.536861,Anti-social behaviour
2019-03,0.06780900000000001,51.53887,Anti-social behaviour
2019-03,0.06780900000000001,51.53887,Anti-social behaviour
2019-03,0.080169,51.535432,Anti-social behaviour
2019-03,0.08075800000000001,51.538848,Anti-social behaviour
2019-03,0.080059,51.537440000000004,Anti-social behaviour
2019-03,0.08075800000000001,51.538848,Anti-social behaviour
2019-03,0.080059,51.537440000000004,Anti-social behaviour
2019-03,0.082991,51.536587,Anti-social behaviour
2019-03,0.080169,51.535432,Anti-social behaviour
2019-03,0.080059,51.537440000000004,Anti-social behaviour
2019-03,0.079111,51.534669,Anti-social behaviour
2019-03,0.08155499999999999,51.537034999999996,Anti-social behaviour
2019-03,0.079475,51.535382,Anti-social behaviour
2019-03,0.079435,51.536722,Anti-social behaviour
2019-03,0.079111,51.534669,Anti-social behaviour
2019-03,0.08075800000000001,51.538848,Anti-social behaviour
2019-03,0.079435,51.536722,Anti-social behaviour
2019-03,0.079435,51.536722,Anti-social behaviour
2019-03,0.079475,51.535382,Anti-social behaviour
2019-03,0.079475,51.535382,Anti-social behaviour
2019-03,0.08075800000000001,51.538848,Anti-social behaviour
2019-03,0.08075800000000001,51.538848,Anti-social behaviour
2019-03,0.08075800000000001,51.538848,Anti-social behaviour
2019-03,0.079111,51.534669,Anti-social behaviour
2019-03,0.08075800000000001,51.538848,Anti-social behaviour
2019-03,0.08075800000000001,51.538848,Anti-social behaviour
2019-03,0.080169,51.535432,Anti-social behaviour
2019-03,0.07487200000000001,51.542918,Anti-social behaviour
2019-03,0.07706299999999999,51.542268,Anti-social behaviour
2019-03,0.07487200000000001,51.542918,Anti-social behaviour
2019-03,0.088862,51.538218,Anti-social behaviour
2019-03,0.088862,51.538218,Anti-social behaviour
2019-03,0.08077000000000001,51.541654,Anti-social behaviour
2019-03,0.08414500000000001,51.541333,Anti-social behaviour
2019-03,0.08077000000000001,51.541654,Anti-social behaviour
2019-03,0.08544199999999999,51.541004,Anti-social behaviour
2019-03,0.08077000000000001,51.541654,Anti-social behaviour
2019-03,0.080661,51.54242,Anti-social behaviour
2019-03,0.079736,51.542059,Anti-social behaviour
2019-03,0.091013,51.536696,Anti-social behaviour
2019-03,0.092334,51.534991,Anti-social behaviour
2019-03,0.089003,51.536578999999996,Anti-social behaviour
2019-03,0.091013,51.536696,Anti-social behaviour
2019-03,0.089003,51.536578999999996,Anti-social behaviour
2019-03,0.091013,51.536696,Anti-social behaviour
2019-03,0.091013,51.536696,Anti-social behaviour
2019-03,0.093801,51.534282,Anti-social behaviour
2019-03,0.087895,51.536302,Anti-social behaviour
2019-03,0.091013,51.536696,Anti-social behaviour
2019-03,0.091013,51.536696,Anti-social behaviour
2019-03,0.11,51.537534,Anti-social behaviour
2019-03,0.101171,51.537774,Anti-social behaviour
2019-03,0.10341900000000001,51.537419,Anti-social behaviour
2019-03,0.11,51.537534,Anti-social behaviour
2019-03,0.10341900000000001,51.537419,Anti-social behaviour
2019-03,0.11,51.537534,Anti-social behaviour
2019-03,0.109194,51.538205,Anti-social behaviour
2019-03,0.11113599999999998,51.534043,Anti-social behaviour
2019-03,0.10498800000000001,51.532364,Anti-social behaviour
2019-03,0.10498800000000001,51.532364,Anti-social behaviour
2019-03,0.133187,51.536916999999995,Anti-social behaviour
2019-03,0.139166,51.535567,Anti-social behaviour
2019-03,0.139166,51.535567,Anti-social behaviour
2019-03,0.137045,51.533384999999996,Anti-social behaviour
2019-03,0.135568,51.540021,Anti-social behaviour
2019-03,0.13286099999999998,51.539801000000004,Anti-social behaviour
2019-03,0.121,51.527570000000004,Anti-social behaviour
2019-03,0.13588599999999998,51.531104,Anti-social behaviour
2019-03,0.127095,51.533053,Anti-social behaviour
2019-03,0.143946,51.530192,Anti-social behaviour
2019-03,0.143946,51.530192,Anti-social behaviour
2019-03,0.132683,51.53261,Anti-social behaviour
2019-03,0.134128,51.5302,Anti-social behaviour
2019-03,0.10174,51.536658,Anti-social behaviour
2019-03,0.08444600000000001,51.534979,Anti-social behaviour
2019-03,0.08444600000000001,51.534979,Anti-social behaviour
2019-03,0.08444600000000001,51.534979,Anti-social behaviour
2019-03,0.086619,51.53583,Anti-social behaviour
2019-03,0.09127,51.527825,Anti-social behaviour
2019-03,0.109125,51.52237,Anti-social behaviour
2019-03,0.110885,51.522087,Anti-social behaviour
2019-03,0.096822,51.521269000000004,Anti-social behaviour
2019-03,0.101609,51.524753000000004,Anti-social behaviour
2019-03,0.099121,51.529582,Anti-social behaviour
2019-03,0.095377,51.527158,Anti-social behaviour
2019-03,0.10746700000000001,51.522985,Anti-social behaviour
2019-03,0.10746700000000001,51.522985,Anti-social behaviour
2019-03,0.14283099999999999,51.531939,Anti-social behaviour
2019-03,0.143782,51.53131,Anti-social behaviour
2019-03,0.140928,51.533476,Anti-social behaviour
2019-03,0.141924,51.532585,Anti-social behaviour
2019-03,0.149609,51.534099,Anti-social behaviour
2019-03,0.148275,51.533646999999995,Anti-social behaviour
2019-03,0.152327,51.532431,Anti-social behaviour
2019-03,0.148275,51.533646999999995,Anti-social behaviour
2019-03,0.148275,51.533646999999995,Anti-social behaviour
2019-03,0.15420899999999998,51.534114,Anti-social behaviour
2019-03,0.155673,51.53183,Anti-social behaviour
2019-03,0.160226,51.532061,Anti-social behaviour
2019-03,0.160491,51.530059,Anti-social behaviour
2019-03,0.08140800000000001,51.530977,Anti-social behaviour
2019-03,0.088371,51.53222,Anti-social behaviour
2019-03,0.080857,51.533747,Anti-social behaviour
2019-03,0.082734,51.534119,Anti-social behaviour
2019-03,0.082471,51.534061,Anti-social behaviour
2019-03,0.069533,51.536511,Anti-social behaviour
2019-03,0.078423,51.533188,Anti-social behaviour
2019-03,0.07647000000000001,51.533043,Anti-social behaviour
2019-03,0.069533,51.536511,Anti-social behaviour
2019-03,0.078403,51.531804,Anti-social behaviour
2019-03,0.069533,51.536511,Anti-social behaviour
2019-03,0.078403,51.531804,Anti-social behaviour
2019-03,0.109195,51.528565,Anti-social behaviour
2019-03,0.105102,51.529844,Anti-social behaviour
2019-03,0.109195,51.528565,Anti-social behaviour
2019-03,0.099509,51.528928,Anti-social behaviour
2019-03,0.099509,51.528928,Anti-social behaviour
2019-03,0.118175,51.525705,Anti-social behaviour
2019-03,0.118175,51.525705,Anti-social behaviour
2019-03,0.123448,51.552274,Anti-social behaviour
2019-03,0.126171,51.558699,Anti-social behaviour
2019-03,0.128056,51.565715000000004,Anti-social behaviour
2019-03,0.127523,51.564502000000005,Anti-social behaviour
2019-03,0.12788,51.558848,Anti-social behaviour
2019-03,0.133358,51.562463,Anti-social behaviour
2019-03,0.133358,51.562463,Anti-social behaviour
2019-03,0.133358,51.562463,Anti-social behaviour
2019-03,0.12241400000000001,51.561375,Anti-social behaviour
2019-03,0.12351600000000001,51.562416,Anti-social behaviour
2019-03,-0.196795,51.653166999999996,Anti-social behaviour
2019-03,-0.201452,51.65715,Anti-social behaviour
2019-03,-0.20000199999999999,51.653225,Anti-social behaviour
2019-03,-0.201452,51.65715,Anti-social behaviour
2019-03,-0.201452,51.65715,Anti-social behaviour
2019-03,-0.201452,51.65715,Anti-social behaviour
2019-03,-0.196795,51.653166999999996,Anti-social behaviour
2019-03,-0.201452,51.65715,Anti-social behaviour
2019-03,-0.199603,51.654540999999995,Anti-social behaviour
2019-03,-0.201452,51.65715,Anti-social behaviour
2019-03,-0.198544,51.665208,Anti-social behaviour
2019-03,-0.20309100000000002,51.648974,Anti-social behaviour
2019-03,-0.199148,51.648878,Anti-social behaviour
2019-03,-0.200128,51.652975,Anti-social behaviour
2019-03,-0.167919,51.652621,Anti-social behaviour
2019-03,-0.16925,51.654036,Anti-social behaviour
2019-03,-0.192639,51.649361999999996,Anti-social behaviour
2019-03,-0.18904200000000002,51.650755,Anti-social behaviour
2019-03,-0.18190599999999998,51.655328999999995,Anti-social behaviour
2019-03,-0.17874,51.650281,Anti-social behaviour
2019-03,-0.17695,51.650936,Anti-social behaviour
2019-03,-0.181702,51.649571,Anti-social behaviour
2019-03,-0.17874,51.650281,Anti-social behaviour
2019-03,-0.17874,51.650281,Anti-social behaviour
2019-03,-0.15545,51.653892,Anti-social behaviour
2019-03,-0.155032,51.644254,Anti-social behaviour
2019-03,-0.21012199999999998,51.642571000000004,Anti-social behaviour
2019-03,-0.215025,51.643229999999996,Anti-social behaviour
2019-03,-0.217325,51.645747,Anti-social behaviour
2019-03,-0.211936,51.641277,Anti-social behaviour
2019-03,-0.191446,51.647015,Anti-social behaviour
2019-03,-0.187277,51.641376,Anti-social behaviour
2019-03,-0.19375799999999999,51.644839000000005,Anti-social behaviour
2019-03,-0.196449,51.643324,Anti-social behaviour
2019-03,-0.201992,51.644956,Anti-social behaviour
2019-03,-0.200742,51.644415,Anti-social behaviour
2019-03,-0.200742,51.644415,Anti-social behaviour
2019-03,-0.205089,51.643025,Anti-social behaviour
2019-03,-0.205089,51.643025,Anti-social behaviour
2019-03,-0.205089,51.643025,Anti-social behaviour
