month,long,lat,type
2019-03,-0.145977,51.540169,Bicycle theft
2019-03,-0.14194400000000001,51.542190999999995,Bicycle theft
2019-03,-0.138259,51.540253,Bicycle theft
2019-03,-0.13400499999999999,51.540608,Bicycle theft
2019-03,-0.13400499999999999,51.540608,Bicycle theft
2019-03,-0.133933,51.538845,Bicycle theft
2019-03,-0.17915599999999998,51.540248,Bicycle theft
2019-03,-0.144979,51.537760999999996,Bicycle theft
2019-03,-0.142008,51.539189,Bicycle theft
2019-03,-0.13930399999999998,51.525234999999995,Bicycle theft
2019-03,-0.140599,51.537323,Bicycle theft
2019-03,-0.138823,51.534912,Bicycle theft
2019-03,-0.12449600000000001,51.530565,Bicycle theft
2019-03,-0.122678,51.535167,Bicycle theft
2019-03,-0.126699,51.533442,Bicycle theft
2019-03,-0.126699,51.533442,Bicycle theft
2019-03,-0.126699,51.533442,Bicycle theft
2019-03,-0.123643,51.530264,Bicycle theft
2019-03,-0.13028499999999998,51.532852,Bicycle theft
2019-03,-0.131546,51.529158,Bicycle theft
2019-03,-0.13155799999999998,51.528169,Bicycle theft
2019-03,-0.126199,51.529117,Bicycle theft
2019-03,-0.126199,51.529117,Bicycle theft
2019-03,-0.126199,51.529117,Bicycle theft
2019-03,-0.126199,51.529117,Bicycle theft
2019-03,-0.13542300000000002,51.526369,Bicycle theft
2019-03,-0.13542300000000002,51.526369,Bicycle theft
2019-03,-0.13388599999999998,51.526587,Bicycle theft
2019-03,-0.14113699999999998,51.526244,Bicycle theft
2019-03,-0.13388599999999998,51.526587,Bicycle theft
2019-03,-0.14043699999999998,51.527159000000005,Bicycle theft
2019-03,-0.13459200000000002,51.5273,Bicycle theft
2019-03,-0.12383599999999999,51.524521,Bicycle theft
2019-03,-0.12393900000000001,51.524837,Bicycle theft
2019-03,-0.11990999999999999,51.525006,Bicycle theft
2019-03,-0.12333699999999999,51.525448,Bicycle theft
2019-03,-0.12823299999999999,51.520292,Bicycle theft
2019-03,-0.130418,51.521846999999994,Bicycle theft
2019-03,-0.133473,51.518353000000005,Bicycle theft
2019-03,-0.133473,51.518353000000005,Bicycle theft
2019-03,-0.133492,51.522112,Bicycle theft
2019-03,-0.134247,51.517744,Bicycle theft
2019-03,-0.13267400000000001,51.521685,Bicycle theft
2019-03,-0.130418,51.521846999999994,Bicycle theft
2019-03,-0.130687,51.520916,Bicycle theft
2019-03,-0.138717,51.521592,Bicycle theft
2019-03,-0.140132,51.524015999999996,Bicycle theft
2019-03,-0.140132,51.524015999999996,Bicycle theft
2019-03,-0.132189,51.525418,Bicycle theft
2019-03,-0.13081500000000001,51.526592,Bicycle theft
2019-03,-0.126641,51.52363,Bicycle theft
2019-03,-0.130187,51.525045,Bicycle theft
2019-03,-0.13058499999999998,51.525177,Bicycle theft
2019-03,-0.133427,51.524772,Bicycle theft
2019-03,-0.13405599999999998,51.521024,Bicycle theft
2019-03,-0.137027,51.524857,Bicycle theft
2019-03,-0.137027,51.524857,Bicycle theft
2019-03,-0.13725199999999999,51.523233000000005,Bicycle theft
2019-03,-0.133427,51.524772,Bicycle theft
2019-03,-0.133427,51.524772,Bicycle theft
2019-03,-0.132753,51.522568,Bicycle theft
2019-03,-0.13725199999999999,51.523233000000005,Bicycle theft
2019-03,-0.133427,51.524772,Bicycle theft
2019-03,-0.135469,51.523474,Bicycle theft
2019-03,-0.10964000000000002,51.520624,Bicycle theft
2019-03,-0.109726,51.519573,Bicycle theft
2019-03,-0.116182,51.522069,Bicycle theft
2019-03,-0.11519800000000001,51.522861999999996,Bicycle theft
2019-03,-0.127781,51.517974,Bicycle theft
2019-03,-0.129472,51.523837,Bicycle theft
2019-03,-0.129322,51.521515,Bicycle theft
2019-03,-0.126114,51.523469,Bicycle theft
2019-03,-0.131232,51.518182,Bicycle theft
2019-03,-0.129472,51.523837,Bicycle theft
2019-03,-0.118112,51.515104,Bicycle theft
2019-03,-0.124482,51.521797,Bicycle theft
2019-03,-0.11910799999999999,51.517871,Bicycle theft
2019-03,-0.11895499999999999,51.517041,Bicycle theft
2019-03,-0.11895499999999999,51.517041,Bicycle theft
2019-03,-0.11895499999999999,51.517041,Bicycle theft
2019-03,-0.120151,51.516341,Bicycle theft
2019-03,-0.12265899999999999,51.517748,Bicycle theft
2019-03,-0.120575,51.517238,Bicycle theft
2019-03,-0.12056700000000001,51.514639,Bicycle theft
2019-03,-0.120575,51.517238,Bicycle theft
2019-03,-0.12051300000000001,51.516662,Bicycle theft
2019-03,-0.12265899999999999,51.517748,Bicycle theft
2019-03,-0.12380899999999999,51.517821000000005,Bicycle theft
2019-03,-0.12425,51.518322,Bicycle theft
2019-03,-0.127108,51.51505,Bicycle theft
2019-03,-0.125165,51.516386,Bicycle theft
2019-03,-0.090348,51.519358000000004,Bicycle theft
2019-03,-0.094033,51.520875,Bicycle theft
2019-03,-0.07322999999999999,51.510003999999995,Bicycle theft
2019-03,-0.107375,51.517871,Bicycle theft
2019-03,-0.08207300000000001,51.417417,Bicycle theft
2019-03,-0.095667,51.398655,Bicycle theft
2019-03,-0.11795,51.401803,Bicycle theft
2019-03,-0.089474,51.397224,Bicycle theft
2019-03,-0.11387699999999999,51.394228999999996,Bicycle theft
2019-03,-0.05964,51.386778,Bicycle theft
2019-03,-0.105951,51.391583000000004,Bicycle theft
2019-03,-0.10328,51.378653,Bicycle theft
2019-03,-0.101552,51.377357,Bicycle theft
2019-03,-0.098363,51.374904,Bicycle theft
2019-03,-0.08058,51.379596,Bicycle theft
2019-03,-0.085814,51.374691,Bicycle theft
2019-03,-0.10536500000000001,51.376888,Bicycle theft
2019-03,-0.099524,51.374276,Bicycle theft
2019-03,-0.10008,51.373008,Bicycle theft
2019-03,-0.09879099999999999,51.36805,Bicycle theft
2019-03,-0.101021,51.370748,Bicycle theft
2019-03,-0.379606,51.549365,Bicycle theft
2019-03,-0.357667,51.54299,Bicycle theft
2019-03,-0.346812,51.536507,Bicycle theft
2019-03,-0.38963200000000003,51.537454,Bicycle theft
2019-03,-0.292078,51.524167999999996,Bicycle theft
2019-03,-0.278779,51.523614,Bicycle theft
2019-03,-0.271642,51.527466,Bicycle theft
2019-03,-0.271642,51.527466,Bicycle theft
2019-03,-0.27718200000000004,51.524301,Bicycle theft
2019-03,-0.331404,51.528484000000006,Bicycle theft
2019-03,-0.374633,51.517716,Bicycle theft
2019-03,-0.319796,51.51367,Bicycle theft
2019-03,-0.312494,51.513151,Bicycle theft
2019-03,-0.30537600000000004,51.512716,Bicycle theft
2019-03,-0.303699,51.512854,Bicycle theft
2019-03,-0.303141,51.511191,Bicycle theft
2019-03,-0.303576,51.511899,Bicycle theft
2019-03,-0.301696,51.514794,Bicycle theft
2019-03,-0.305553,51.510282000000004,Bicycle theft
2019-03,-0.289929,51.517267,Bicycle theft
2019-03,-0.27173,51.514869,Bicycle theft
2019-03,-0.366299,51.507726,Bicycle theft
2019-03,-0.376682,51.511557,Bicycle theft
2019-03,-0.25241399999999997,51.507416,Bicycle theft
2019-03,-0.256508,51.507387,Bicycle theft
2019-03,-0.26396,51.509609999999995,Bicycle theft
2019-03,-0.270106,51.507146999999996,Bicycle theft
2019-03,-0.264205,51.507717,Bicycle theft
2019-03,-0.282515,51.502860999999996,Bicycle theft
2019-03,-0.282515,51.502860999999996,Bicycle theft
2019-03,-0.286561,51.510608000000005,Bicycle theft
2019-03,-0.32056100000000004,51.509329,Bicycle theft
2019-03,-0.32506599999999997,51.509456,Bicycle theft
2019-03,-0.361404,51.501579,Bicycle theft
2019-03,-0.29328000000000004,51.505527,Bicycle theft
2019-03,-0.297478,51.507709999999996,Bicycle theft
2019-03,-0.300056,51.508511999999996,Bicycle theft
2019-03,-0.31417,51.500137,Bicycle theft
